ID,Source,TMC,Severity,Start_Time,End_Time,Start_Lat,Start_Lng,End_Lat,End_Lng,Distance(mi),Description,Number,Street,Side,City,County,State,Zipcode,Country,Timezone,Airport_Code,Weather_Timestamp,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Wind_Speed(mph),Precipitation(in),Weather_Condition,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Sunrise_Sunset,Civil_Twilight,Nautical_Twilight,Astronomical_Twilight
A-2152,MapQuest,247.0,2,2016-07-05 11:27:31,2016-07-05 11:57:31,37.541626,-122.28508,,,0.0,Delays due to accident on US-101 Northbound at Exit 414A Hillsdale Blvd.,,US-101 N,R,San Mateo,San Mateo,CA,94403,US,US/Pacific,KSQL,2016-07-05 11:55:00,66.2,,64.0,30.02,10.0,West,9.2,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2153,MapQuest,247.0,3,2016-07-05 11:32:30,2016-07-05 12:02:30,37.847965,-122.027657,,,0.0,Delays due to accident on I-680 Northbound at Exits 42A 42B Stone Valley Rd.,,I-680 N,R,Alamo,Contra Costa,CA,94507,US,US/Pacific,KCCR,2016-07-05 11:53:00,71.1,,49.0,29.95,10.0,SW,10.4,,Clear,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2154,MapQuest,201.0,3,2016-07-05 11:13:42,2016-07-05 11:58:42,37.520065,-121.983055,,,0.0,Right hand shoulder blocked due to accident on I-880 Northbound at Exit 16 Stevenson Blvd.,,Nimitz Fwy N,R,Fremont,Alameda,CA,94538,US,US/Pacific,KPAO,2016-07-05 10:47:00,68.0,,73.0,30.01,10.0,North,9.2,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2155,MapQuest,229.0,3,2016-07-05 11:10:14,2016-07-05 11:55:14,37.463634,-121.18058,,,0.0,Slow traffic due to accident on I-5 Northbound at Exit 434 Sperry Ave.,,Westside Fwy S,R,Patterson,Stanislaus,CA,95363,US,US/Pacific,KMOD,2016-07-05 10:53:00,78.1,,45.0,29.95,10.0,NW,9.2,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2156,MapQuest,201.0,2,2016-07-05 11:37:38,2016-07-05 12:07:38,37.694229,-122.103615,,,0.0,Accident on CA-238 Foothill Blvd Northbound at I-238.,,I-580 E,R,Hayward,Alameda,CA,94541,US,US/Pacific,KHWD,2016-07-05 11:54:00,66.0,,59.0,30.05,10.0,NW,12.7,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2157,MapQuest,201.0,3,2016-07-05 12:06:14,2016-07-05 12:51:14,37.808361,-122.241493,,,0.0,Accident on I-580 Westbound at Exit 22A MacArthur Blvd.,,I-580 W,R,Oakland,Alameda,CA,94610,US,US/Pacific,KOAK,2016-07-05 11:53:00,64.0,,63.0,30.03,10.0,West,15.0,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2158,MapQuest,201.0,2,2016-07-05 12:09:31,2016-07-05 12:54:31,36.988197,-121.975105,,,0.0,Accident on Soquel Dr at Winkle Ave.,2501.0,Soquel Dr,L,Santa Cruz,Santa Cruz,CA,95065-1937,US,US/Pacific,KWVI,2016-07-05 11:53:00,64.9,,63.0,30.05,10.0,SW,8.1,,Mostly Cloudy,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-2159,MapQuest,229.0,2,2016-07-05 12:00:09,2016-07-05 12:45:09,38.694489,-121.362862,,,0.0,Slow traffic due to accident on Walerga Rd at Elkhorn Blvd.,,Elkhorn Blvd,R,Sacramento,Sacramento,CA,95842,US,US/Pacific,KMCC,2016-07-05 11:55:00,73.4,,50.0,29.96,10.0,South,9.2,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2160,MapQuest,201.0,2,2016-07-05 12:35:29,2016-07-05 13:20:29,37.509953,-122.251465,,,0.0,Left hand shoulder blocked due to accident on US-101 Northbound at Exit 411 Holly St.,,US-101 N,R,San Carlos,San Mateo,CA,94070,US,US/Pacific,KSQL,2016-07-05 12:51:00,68.0,,60.0,30.01,10.0,WNW,8.1,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2161,MapQuest,201.0,2,2016-07-05 12:31:47,2016-07-05 13:17:24,38.376232,-122.025589,,,0.0,Accident on Gates Canyon Rd at Pleasants Valley Rd.,3798.0,Gates Canyon Rd,L,Vacaville,Solano,CA,95688-9020,US,US/Pacific,KVCB,2016-07-05 12:53:00,81.0,,39.0,29.93,10.0,SSW,9.2,,Clear,False,False,False,False,False,False,False,False,False,True,False,False,False,Day,Day,Day,Day
A-2162,MapQuest,201.0,3,2016-07-05 12:43:45,2016-07-05 13:13:45,38.449966,-121.942123,,,0.0,Right hand shoulder blocked due to accident on I-505 Northbound at Exit 6 Allendale Rd.,,I-505 N,R,Vacaville,Solano,CA,95688,US,US/Pacific,KVCB,2016-07-05 12:53:00,81.0,,39.0,29.93,10.0,SSW,9.2,,Clear,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2163,MapQuest,241.0,2,2016-07-05 12:58:04,2016-07-05 13:28:04,37.637959,-122.404564,,,0.0,One lane blocked due to accident on US-101 Northbound at Exits 423A 423B 423C I-380.,,US-101 N,R,South San Francisco,San Mateo,CA,94080,US,US/Pacific,KSFO,2016-07-05 12:56:00,66.0,,59.0,30.01,10.0,WNW,19.6,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2164,MapQuest,201.0,2,2016-07-05 13:17:12,2016-07-05 13:47:12,38.010715,-122.017548,,,0.0,Accident on CA-4 Westbound at Exits 15A 15B Port Chicago Hwy.,,CA-4 W,R,Concord,Contra Costa,CA,94520,US,US/Pacific,KCCR,2016-07-05 12:53:00,73.0,,44.0,29.94,10.0,SW,8.1,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2165,MapQuest,247.0,3,2016-07-05 13:46:41,2016-07-05 14:31:41,37.701092,-121.846252,,,0.0,Delays due to accident on I-580 Eastbound at Exit 48 El Charro Rd.,,I-580 E,R,Pleasanton,Alameda,CA,94588,US,US/Pacific,KLVK,2016-07-05 13:53:00,78.1,,40.0,29.94,10.0,WNW,15.0,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2166,MapQuest,201.0,2,2016-07-05 14:41:40,2016-07-05 15:11:40,38.150757,-122.449348,,,0.0,Accident on CA-37 Sears Point Rd at CA-121 Arnold Dr.,3972.0,Sears Point Rd,L,Sonoma,Sonoma,CA,95476,US,US/Pacific,KO69,2016-07-05 14:35:00,71.6,,57.0,29.99,10.0,NW,5.8,,Clear,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-2167,MapQuest,201.0,3,2016-07-05 14:42:43,2016-07-05 15:27:43,37.737331,-122.193336,,,0.0,Right hand shoulder blocked due to accident on I-880 Northbound at Exit 36 Hegenberger Rd.,,I-880 N,R,Oakland,Alameda,CA,94603,US,US/Pacific,KOAK,2016-07-05 14:53:00,68.0,,55.0,30.0,10.0,West,16.1,,Partly Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2168,MapQuest,247.0,2,2016-07-05 14:53:31,2016-07-05 15:23:31,37.331429,-121.995651,,,0.0,Delays due to accident on Pruneridge Ave at County Hwy-G2 Lawrence Expy.,,Pruneridge Ave,R,Santa Clara,Santa Clara,CA,95051,US,US/Pacific,KSJC,2016-07-05 14:53:00,73.9,,53.0,29.96,10.0,WNW,13.8,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-2169,MapQuest,201.0,2,2016-07-05 14:44:28,2016-07-05 15:14:28,38.292908,-121.631325,,,0.0,Accident on Holland Rd at CA-84.,3972.0,Holland Rd,R,Rio Vista,Solano,CA,94571,US,US/Pacific,KSUU,2016-07-05 14:58:00,77.0,,44.0,29.91,10.0,SW,23.0,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2170,MapQuest,229.0,2,2016-07-05 14:41:29,2016-07-05 15:11:29,38.456692,-121.410385,,,0.0,Slow traffic due to accident on CA-99 at Calvine Rd.,,Calvine Rd,R,Sacramento,Sacramento,CA,95828,US,US/Pacific,KSAC,2016-07-05 14:53:00,80.1,,42.0,29.91,10.0,SSW,11.5,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2171,MapQuest,201.0,2,2016-07-05 14:38:22,2016-07-05 15:23:22,37.04007,-120.680801,,,0.0,Accident on Denton N Leak Rd at Swift Ave.,17000.0,Swift Ave,R,Dos Palos,Merced,CA,93620-9733,US,US/Pacific,KMCE,2016-07-05 14:53:00,89.1,,25.0,29.88,10.0,West,8.1,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2172,MapQuest,247.0,2,2016-07-05 14:57:43,2016-07-05 15:27:43,36.605492,-121.557144,,,0.0,Delays due to accident on US-101 El Camino Real Northbound at Potter Rd.,,Potter Rd,R,Salinas,Monterey,CA,93908,US,US/Pacific,KSNS,2016-07-05 14:53:00,66.0,,63.0,30.04,10.0,West,11.5,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2173,MapQuest,201.0,2,2016-07-05 15:07:39,2016-07-05 16:22:39,38.496071,-121.4291,,,0.0,Right hand shoulder blocked due to accident on Stockton Blvd at Florin Rd.,,Stockton Blvd,R,Sacramento,Sacramento,CA,95823,US,US/Pacific,KSAC,2016-07-05 14:53:00,80.1,,42.0,29.91,10.0,SSW,11.5,,Clear,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-2174,MapQuest,201.0,2,2016-07-05 14:58:22,2016-07-05 15:28:22,37.037434,-121.307281,,,0.0,Accident on CA-152 Pacheco Pass Hwy Westbound at CA-152 Pacheco Pass Hwy.,14843.0,Pacheco Pass Hwy,L,Hollister,Santa Clara,CA,95023,US,US/Pacific,KCVH,2016-07-05 14:50:00,71.6,,57.0,29.99,10.0,West,17.3,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2175,MapQuest,222.0,3,2016-07-05 15:21:05,2016-07-05 16:36:05,38.57513,-121.546982,,,0.0,Queueing traffic due to accident on I-80 Bus Capital City Fwy Westbound at Exit 1B Harbor Blvd.,,Capital City Fwy W,R,West Sacramento,Yolo,CA,95691,US,US/Pacific,KSAC,2016-07-05 14:53:00,80.1,,42.0,29.91,10.0,SSW,11.5,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2176,MapQuest,201.0,3,2016-07-05 15:34:21,2016-07-05 16:49:21,38.563847,-121.636665,,,0.0,Accident on I-80 Westbound in Davis.,,I-80 W,R,Davis,Yolo,CA,95618,US,US/Pacific,KEDU,2016-07-05 15:35:00,84.2,,37.0,29.89,10.0,South,6.9,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2177,MapQuest,201.0,2,2016-07-05 15:27:45,2016-07-05 16:42:45,38.532188,-121.458908,,,0.0,Right hand shoulder blocked due to accident on 23rd Ave at Del Norte Blvd.,4098.0,23rd Ave,R,Sacramento,Sacramento,CA,95820,US,US/Pacific,KSAC,2016-07-05 15:53:00,82.0,,38.0,29.88,10.0,South,8.1,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2178,MapQuest,201.0,3,2016-07-05 15:47:59,2016-07-05 17:02:59,38.64109,-121.451973,,,0.0,Accident on I-80 Eastbound at Exit 90 Norwood Ave.,,I-80 E,R,Sacramento,Sacramento,CA,95838,US,US/Pacific,KMCC,2016-07-05 15:55:00,84.2,,30.0,29.89,10.0,SSW,8.1,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2179,MapQuest,201.0,3,2016-07-05 15:38:01,2016-07-05 16:53:01,38.59343,-121.444771,,,0.0,Accident on I-80 Bus Capital City Fwy Northbound at Exits 9A 9B Exposition Blvd.,,Capital City Fwy E,R,Sacramento,Sacramento,CA,95815,US,US/Pacific,KMCC,2016-07-05 15:35:00,82.4,,35.0,29.9,10.0,South,10.4,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2180,MapQuest,229.0,2,2016-07-05 15:34:54,2016-07-05 16:49:54,38.678669,-121.244347,,,0.0,Slow traffic due to accident on County Hwy-E14 Greenback Ln Westbound at Kenneth Ave.,8501.0,Greenback Ln,L,Orangevale,Sacramento,CA,95662-3910,US,US/Pacific,KMCC,2016-07-05 15:35:00,82.4,,35.0,29.9,10.0,South,10.4,,Clear,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-2181,MapQuest,222.0,3,2016-07-05 15:58:31,2016-07-05 17:13:31,38.671204,-121.548538,,,0.0,Queueing traffic due to accident on I-5 Northbound at Exit 525B / CA-99 Exit 306.,,I-5 N,R,Sacramento,Sacramento,CA,95835,US,US/Pacific,KSMF,2016-07-05 15:53:00,84.0,,38.0,29.86,10.0,South,10.4,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2182,MapQuest,222.0,3,2016-07-05 16:02:30,2016-07-05 17:17:30,38.641693,-121.462143,,,0.0,Queueing traffic due to accident on I-80 Westbound at Exit 90 Norwood Ave.,,I-80 W,R,Sacramento,Sacramento,CA,95838,US,US/Pacific,KMCC,2016-07-05 15:55:00,84.2,,30.0,29.89,10.0,SSW,8.1,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2183,MapQuest,222.0,3,2016-07-05 16:24:46,2016-07-05 17:39:46,38.57724,-121.525108,,,0.0,Queueing traffic due to accident on I-80 Bus Capital City Fwy Westbound at Exit 3 CA-84 Jefferson Blvd.,,Jefferson Blvd,R,West Sacramento,Yolo,CA,95691,US,US/Pacific,KSAC,2016-07-05 16:53:00,82.0,,38.0,29.86,10.0,South,10.4,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2184,MapQuest,201.0,2,2016-07-05 16:13:24,2016-07-05 17:28:24,38.281345,-121.457092,,,0.0,Accident on County Hwy-E13 Twin Cities Rd Northbound at I-5.,,I-5 N,R,Elk Grove,Sacramento,CA,95757,US,US/Pacific,KSAC,2016-07-05 15:53:00,82.0,,38.0,29.88,10.0,South,8.1,,Clear,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2185,MapQuest,201.0,2,2016-07-05 16:05:16,2016-07-05 17:20:16,38.713104,-121.084824,,,0.0,Accident on Birchtree Cir at Lake Forest Cir.,,Lake Forest Cir,R,El Dorado Hills,El Dorado,CA,95762,US,US/Pacific,KMHR,2016-07-05 15:58:00,84.2,,33.0,29.88,10.0,SSW,8.1,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2186,MapQuest,201.0,3,2016-07-05 16:38:42,2016-07-05 17:53:42,38.63179,-121.398041,,,0.0,Accident on I-80 Bus Capital City Fwy Southbound at Exits 12 12C Auburn Blvd.,,Capital City Fwy W,R,Sacramento,Sacramento,CA,95821,US,US/Pacific,KMCC,2016-07-05 16:35:00,84.2,,30.0,29.87,10.0,South,9.2,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2187,MapQuest,201.0,3,2016-07-05 17:06:24,2016-07-05 18:21:24,38.559593,-121.372551,,,0.0,1-2 lane blocked due to accident on US-50 Westbound at Exit 13 Bradshaw Rd.,,El Dorado Fwy W,R,Sacramento,Sacramento,CA,95826,US,US/Pacific,KMHR,2016-07-05 16:45:00,84.2,,30.0,29.86,10.0,South,8.1,,Clear,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2188,MapQuest,201.0,2,2016-07-05 17:09:47,2016-07-05 18:24:47,38.177322,-121.262314,,,0.0,Accident on CA-99 Northbound at Exit 269 Acampo Rd.,,CA-99 N,R,Acampo,San Joaquin,CA,95220,US,US/Pacific,KSCK,2016-07-05 16:55:00,86.0,,33.0,29.86,10.0,WNW,10.4,,Clear,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2189,MapQuest,222.0,3,2016-07-05 17:11:34,2016-07-05 18:41:34,38.803173,-121.205345,,,0.0,Queueing traffic due to accident on I-80 Westbound at Exit 109 / County Hwy-E3 Sierra College Blvd / Crossings Dr.,,Sierra College Blvd,R,Rocklin,Placer,CA,95677,US,US/Pacific,KLHM,2016-07-05 17:15:00,89.6,,20.0,29.83,10.0,South,8.1,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2190,MapQuest,201.0,3,2016-07-05 17:35:51,2016-07-05 18:50:51,38.553635,-121.473969,,,0.0,Accident on I-80 Bus Capital City Fwy Eastbound at Exits 6A 6B 6C 298B US-50.,,Capital City Fwy E,R,Sacramento,Sacramento,CA,95817,US,US/Pacific,KSAC,2016-07-05 17:53:00,79.0,,40.0,29.84,10.0,SSW,11.5,,Clear,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2191,MapQuest,201.0,3,2016-07-05 18:13:17,2016-07-05 19:28:17,38.567772,-121.511696,,,0.0,Accident on I-80 Bus Capital City Fwy Westbound between I-80 Bus Capital City Fwy and Exits 4A 4B I-5.,,I-5 S,R,Sacramento,Sacramento,CA,95818,US,US/Pacific,KSAC,2016-07-05 17:53:00,79.0,,40.0,29.84,10.0,SSW,11.5,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2192,MapQuest,201.0,2,2016-07-05 18:14:20,2016-07-05 19:29:20,38.557014,-121.472885,,,0.0,Accident on US-99 Eastbound in Sacramento.,,X Street Broadway Aly,R,Sacramento,Sacramento,CA,95817,US,US/Pacific,KSAC,2016-07-05 17:53:00,79.0,,40.0,29.84,10.0,SSW,11.5,,Clear,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2193,MapQuest,201.0,3,2016-07-05 18:10:58,2016-07-05 20:10:58,38.64341,-121.434265,,,0.0,Accident on I-80 Westbound at Exit 91 Raley Blvd.,,I-80 W,R,Sacramento,Sacramento,CA,95838,US,US/Pacific,KMCC,2016-07-05 18:15:00,84.2,,30.0,29.85,10.0,South,10.4,,Clear,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2194,MapQuest,201.0,3,2016-07-05 18:17:52,2016-07-05 19:32:52,38.229424,-121.433434,,,0.0,Accident on I-5 Southbound at Exit 493 County Hwy-J8 Walnut Grove Rd.,,I-5 S,R,Walnut Grove,San Joaquin,CA,95690,US,US/Pacific,KSAC,2016-07-05 17:53:00,79.0,,40.0,29.84,10.0,SSW,11.5,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2195,MapQuest,201.0,2,2016-07-05 18:18:44,2016-07-05 19:04:32,36.989784,-121.383583,,,0.0,Accident on CA-152 Pacheco Pass Hwy Northbound at Casa de Fruta Pkwy.,,Pacheco Pass Hwy,R,Hollister,Santa Clara,CA,95023,US,US/Pacific,KCVH,2016-07-05 18:10:00,64.4,,68.0,29.96,10.0,WSW,17.3,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2196,MapQuest,201.0,3,2016-07-05 19:13:58,2016-07-05 20:28:58,38.881668,-121.973701,,,0.0,Accident on I-5 Northbound at Exit 556 County Hwy-E4 County Road 6.,,County Road 6,R,Dunnigan,Yolo,CA,95937,US,US/Pacific,KSMF,2016-07-05 18:53:00,80.1,,42.0,29.82,10.0,South,12.7,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2197,MapQuest,201.0,2,2016-07-05 19:15:20,2016-07-05 20:30:20,38.698406,-121.328033,,,0.0,Accident on Tupelo Dr at Lesterford Ct.,5816.0,Tupelo Dr,L,Sacramento,Sacramento,CA,95842-1623,US,US/Pacific,KMCC,2016-07-05 19:15:00,78.8,,39.0,29.85,9.0,South,11.5,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2198,MapQuest,201.0,3,2016-07-05 19:20:48,2016-07-05 19:50:48,37.564159,-122.039009,,,0.0,Accident on I-880 Northbound at Exit 21 CA-84.,,I-880 N,R,Fremont,Alameda,CA,94555,US,US/Pacific,KHWD,2016-07-05 18:54:00,60.1,,67.0,29.99,10.0,NW,16.1,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2199,MapQuest,201.0,2,2016-07-05 19:29:05,2016-07-05 20:44:05,38.208424,-121.558601,,,0.0,Accident on CA-160 in Isleton.,14452.0,State Highway 160,R,Walnut Grove,Sacramento,CA,95690-9749,US,US/Pacific,KSAC,2016-07-05 19:53:00,72.0,,49.0,29.84,10.0,SSW,10.4,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2200,MapQuest,201.0,2,2016-07-05 19:32:23,2016-07-05 20:47:23,38.689823,-121.438393,,,0.0,Accident on Dry Creek Rd at Curved Bridge Rd.,6712.0,Dry Creek Rd,R,Rio Linda,Sacramento,CA,95673,US,US/Pacific,KMCC,2016-07-05 19:35:00,77.0,,41.0,29.85,9.0,South,11.5,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2201,MapQuest,201.0,3,2016-07-05 20:12:38,2016-07-05 20:42:38,37.532864,-121.938316,,,0.0,Accident on I-680 Southbound at Exit 15 Washington Blvd.,,I-680 S,R,Fremont,Alameda,CA,94539,US,US/Pacific,KNUQ,2016-07-05 19:56:00,62.1,,75.0,29.96,10.0,North,15.0,,Clear,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2202,MapQuest,201.0,3,2016-07-05 20:03:42,2016-07-05 21:18:42,38.375416,-121.477028,,,0.0,Accident on I-5 Southbound at Exit 504 Hood Franklin Rd.,,I-5 S,R,Elk Grove,Sacramento,CA,95757,US,US/Pacific,KSAC,2016-07-05 19:53:00,72.0,,49.0,29.84,10.0,SSW,10.4,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2203,MapQuest,201.0,2,2016-07-05 20:09:14,2016-07-05 21:24:14,38.510151,-121.459702,,,0.0,Accident on CA-99 Northbound at Exits 294A 294B 47th Ave.,,CA-99 N,R,Sacramento,Sacramento,CA,95823,US,US/Pacific,KSAC,2016-07-05 19:53:00,72.0,,49.0,29.84,10.0,SSW,10.4,,Clear,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2204,MapQuest,201.0,2,2016-07-05 19:57:47,2016-07-05 21:12:47,37.792629,-121.189903,,,0.0,Accident on CA-99 CA-120 Northbound at Exit 6 CA-99.,,CA-99 N,R,Manteca,San Joaquin,CA,95336,US,US/Pacific,KSCK,2016-07-05 19:55:00,78.1,,33.0,29.86,10.0,West,16.1,,Clear,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2205,MapQuest,201.0,2,2016-07-05 19:57:13,2016-07-05 21:12:13,37.929615,-120.640785,,,0.0,Accident on Bow Dr at Little John Rd.,2700.0,Bow Dr,L,Copperopolis,Calaveras,CA,95228-9704,US,US/Pacific,KO22,2016-07-05 19:55:00,80.6,,26.0,29.93,10.0,West,3.5,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2206,MapQuest,201.0,2,2016-07-05 20:43:27,2016-07-05 21:58:27,38.115032,-121.492958,,,0.0,Accident on US-12 Eastbound at Tower Park Way.,14498.0,Tower Park Way,R,Lodi,San Joaquin,CA,95242,US,US/Pacific,KSCK,2016-07-05 20:55:00,73.0,,38.0,29.86,10.0,West,15.0,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
A-2207,MapQuest,201.0,2,2016-07-05 20:33:39,2016-07-05 21:48:39,38.538242,-121.473648,,,0.0,Right hand shoulder blocked due to accident on CA-99 Northbound at Exit 297 12th Ave.,,CA-99 N,R,Sacramento,Sacramento,CA,95820,US,US/Pacific,KSAC,2016-07-05 20:53:00,66.9,,59.0,29.86,10.0,South,6.9,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
A-2208,MapQuest,201.0,3,2016-07-05 20:30:49,2016-07-05 21:45:49,38.628757,-121.405525,,,0.0,Accident on I-80 Bus Capital City Fwy Northbound at Exits 12 12C Auburn Blvd.,,Capital City Fwy E,R,Sacramento,Sacramento,CA,95821,US,US/Pacific,KMCC,2016-07-05 20:35:00,73.4,,44.0,29.86,10.0,South,11.5,,Clear,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2209,MapQuest,222.0,2,2016-07-05 20:29:58,2016-07-05 21:44:58,38.642338,-121.367226,,,0.0,Queueing traffic due to accident on Auburn Blvd Eastbound at Winding Way.,4202.0,Winding Way,R,Sacramento,Sacramento,CA,95841-4400,US,US/Pacific,KMCC,2016-07-05 20:35:00,73.4,,44.0,29.86,10.0,South,11.5,,Clear,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-2210,MapQuest,201.0,3,2016-07-05 20:53:32,2016-07-05 22:08:32,38.603214,-121.435478,,,0.0,Accident on I-80 Bus Capital City Fwy Westbound at Exits 9B 10A Arden Way.,,Capital City Fwy W,R,Sacramento,Sacramento,CA,95815,US,US/Pacific,KMCC,2016-07-05 20:55:00,71.6,,46.0,29.86,10.0,South,11.5,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
A-2211,MapQuest,201.0,3,2016-07-05 21:14:14,2016-07-05 21:59:14,39.210934,-120.783493,,,0.0,Right hand shoulder blocked due to accident on I-80 Westbound at Exit 148A Alta Bonnynook Rd.,,I-80 W,R,Alta,Placer,CA,95701,US,US/Pacific,KBLU,2016-07-05 20:52:00,63.0,,38.0,29.89,10.0,Calm,,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day
A-2212,MapQuest,201.0,2,2016-07-05 21:47:59,2016-07-05 23:02:59,38.474407,-121.419067,,,0.0,Accident on Mack Rd at Stockton Blvd.,,Stockton Blvd,R,Sacramento,Sacramento,CA,95823,US,US/Pacific,KSAC,2016-07-05 21:53:00,62.1,,67.0,29.88,10.0,SSW,10.4,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Day
A-2213,MapQuest,201.0,2,2016-07-05 22:13:46,2016-07-05 22:58:46,38.971458,-122.862,,,0.0,Accident on Hummell Ln at Bell Hill Rd.,2574.0,Bell Hill Rd,L,Kelseyville,Lake,CA,95451-9368,US,US/Pacific,KUKI,2016-07-05 21:56:00,72.0,,37.0,29.89,10.0,Calm,,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Day
